Loci	mef
Rnf183_mef	4.21804
Rnf186_mef	4.33531
Rnf190_mef	5.64058
Rnf207_mef	5.02355
Rnf24_mef	6.41636
Rnf32_mef	4.77845
Rnf43_mef	3.30938
Rnpc3_mef	5.28136
Robo2_mef	2.63903
Rom1_mef	5.07864
Ropn1_mef	5.21251
Ropn1l_mef	5.06476
Ror1_mef	5.31341
Rora_mef	6.44938
Rorb_mef	4.45454
Rorc_mef	3.74998
Ros1_mef	3.46514
Rp1h_mef	3.0654
Rp1l1_mef	3.12023
Rpe65_mef	3.33285
Rph3a_mef	4.98724
Rph3al_mef	5.2291
Rpl3l_mef	3.14649
Rpl41$2210411K19Rik_mef	3.47753
Rpp25_mef	3.52411
Rprml_mef	4.8323
Rps15a_mef	4.86823
Rps20$LOC100043278_mef	4.66256
Rps6ka5_mef	4.24303
Rps6ka6_mef	4.36629
Rptn_mef	3.39089
Rrad_mef	5.63023
Rragd_mef	4.52022
Rrh_mef	4.33502
Rs1_mef	3.97277
Rsad1_mef	4.72827
Rsad2_mef	4.65237
Rshl1_mef	4.35953
Rspo1_mef	3.99528
Rspo4_mef	3.69405
Rtbdn_mef	5.39254
Rtn1_mef	4.94148
Rtn2_mef	5.88213
Rtn4ip1_mef	5.27009
Rtn4rl1_mef	5.20744
Rtn4rl2_mef	5.95669
Rtp3_mef	3.95489
Rtp4_mef	5.47682
Rufy2_mef	5.41132
Rufy3_mef	4.97017
Runx1t1_mef	6.81227
Runx3_mef	5.88639
Rutbc2_mef	4.93844
Rwdd3_mef	4.54
Rxfp1_mef	3.34703
Rxfp2_mef	3.18072
Rxrg_mef	4.825
Ryr1_mef	4.4428
Ryr2_mef	3.52293
Ryr3_mef	3.9372
S100a14_mef	4.27334
S100a3_mef	4.49747
S100a5_mef	4.21906
S100a9_mef	3.61048
S100b_mef	4.50004
S100g_mef	3.14011
S3-12_mef	4.22321
Saa1_mef	2.7163
Saa4_mef	4.30264
Sacy_mef	4.18175
Sag_mef	4.72611
Sall3_mef	4.71481
Sall4_mef	5.25094
Samd10_mef	4.99097
Samd11_mef	3.76037
Samd12_mef	3.00409
Samd4_mef	6.79042
Samd5_mef	6.18594
Samd7_mef	2.45678
Samsn1$Caps2_mef	2.98357
Saps2_mef	5.35094
Scarf1_mef	4.92039
Scd3$LOC100048724_mef	4.39844
Scel_mef	3.76561
Scfd2_mef	5.02364
Scg2_mef	3.8831
Scg3_mef	4.80506
Scg5_mef	3.24585
Scgb1a1_mef	3.00033
Scgb3a1_mef	4.92225
Scgb3a2_mef	3.6806
Scin_mef	2.84935
Scml4_mef	3.5698
Scn10a_mef	3.11079
Scn11a_mef	4.25895
Scn1a_mef	2.9396
Scn2a1_mef	3.22304
Scn2b_mef	4.01451
Scn3a_mef	2.81778
Scn3b_mef	3.66484
Scn4a_mef	3.87474
Scn4b_mef	3.92984
Scn5a_mef	5.33167
Scn7a_mef	3.3827
Scn8a_mef	4.07391
Scn9a_mef	2.96024
Scnn1a_mef	5.7469
Scnn1b_mef	4.73351
Scnn1g_mef	3.46787
Scrg1_mef	3.74555
Scrt1_mef	5.20188
Sct_mef	5.64011
Scube2_mef	3.24979
Scx_mef	5.91603
Sdccag8_mef	5.72654
Sdk1_mef	5.20138
Sdk2_mef	5.17366
Sdro_mef	4.03667
Sdsl_mef	5.75635
Sebox_mef	5.18264
Sec16b_mef	6.82953
Sec1_mef	3.57112
Sectm1a_mef	2.71322
Sectm1b_mef	3.36836
Sel1l2_mef	4.41014
Sele_mef	3.24094
Sell_mef	4.14495
Selp_mef	4.58405
Selplg_mef	5.68036
Sema3b_mef	5.82274
Sema3d$LOC100044160_mef	4.29746
Sema3g_mef	4.04455
Sema4a_mef	4.04962
Sema4g_mef	5.58669
Sema5a_mef	4.71288
Sema5b_mef	5.63089
Sema6a_mef	5.75489
Sema6b_mef	5.5331
Sema6d_mef	5.32079
Serac1_mef	4.77315
Serhl_mef	5.3151
Serpina12_mef	3.97827
Serpina1f_mef	2.68108
Serpina3c_mef	2.63046
Serpina3k_mef	2.53011
Serpina3m_mef	3.53687
Serpina5_mef	2.74373
Serpina6_mef	3.39521
Serpina7_mef	2.3089
Serpina9_mef	3.84968
Serpinb11_mef	3.71778
Serpinb12_mef	3.27411
Serpinb1a_mef	4.91309
Serpinb1b_mef	2.97172
Serpinb2_mef	3.25028
Serpinb3b_mef	2.16086
Serpinb5_mef	3.09405
Serpinb6b_mef	5.30052
Serpinb7_mef	2.92331
Serpinb9c_mef	2.82097
Serpinb9d_mef	3.58035
Serpinb9g$OTTMUSG00000000724_mef	2.31249
Serpinc1_mef	4.34162
Serpind1_mef	3.86097
Serpini1_mef	4.65752
Sez6l2_mef	4.39241
Sez6l_mef	4.09166
Sfi1_mef	4.55303
Sfmbt1_mef	5.45426
Sfpi1_mef	5.29011
Sftpa1_mef	3.55134
Sftpc_mef	4.78261
Sftpd_mef	4.68695
Sfxn4_mef	5.60659
Sfxn5_mef	4.87068
Sgca_mef	5.54355
Sgcd_mef	5.17108
Sgcg_mef	4.84535
Sgip1$Ccrn4l_mef	2.99845
Sgk2_mef	4.34171
Sgms2_mef	6.14241
Sgpp2_mef	3.14497
Sh2b2_mef	5.1337
Sh2d1b1_mef	5.84354
Sh2d4b_mef	3.12613
Sh2d5_mef	3.64726
Sh3bp5_mef	6.25929
Sh3md4_mef	5.40752
Sh3rf2_mef	5.15366
Sh3tc2_mef	4.74875
Shank3_mef	4.98176
Shbg_mef	5.03201
Shc3_mef	4.56343
Shc4_mef	6.20191
Shd_mef	5.28552
She_mef	3.59394
Shh_mef	4.79144
Shroom1_mef	5.20153
Si_mef	5.37601
Sidt1_mef	3.58477
Sigirr_mef	5.26096
Siglec1_mef	5.08232
Siglec5_mef	2.2213
Siglece_mef	5.14723
Siglech_mef	5.56198
Sim1_mef	4.06496
Sim2_mef	4.36534
Sirpa_mef	6.19784
Sit1_mef	4.26804
Six3$E130112M24Rik_mef	4.41384
Six6_mef	2.72233
Six6os1_mef	2.68327
Skap1_mef	3.69702
Sla2_mef	5.12594
Sla_mef	3.9038
Slain1_mef	4.82665
Slamf1_mef	3.3754
Slamf6_mef	3.88755
Slamf7_mef	3.3469
Slamf8_mef	2.88429
Slc10a1_mef	3.25188
Slc10a2_mef	2.38748
Slc10a4_mef	2.91497
Slc10a6_mef	5.447
Slc11a1_mef	4.60679
Slc12a1_mef	3.3203
Slc12a3_mef	5.16521
Slc12a5_mef	4.76497
Slc12a8_mef	4.158
Slc13a1_mef	2.96781
Slc13a2_mef	5.401
Slc13a3_mef	3.5258
Slc13a4_mef	5.13633
Slc14a1_mef	4.236
Slc14a2_mef	5.43364
Slc15a1_mef	3.21727
Slc15a2_mef	4.09921
Slc15a3_mef	3.81638
Slc16a10_mef	4.89151
Slc16a11_mef	5.55222
Slc16a12_mef	3.8094
Slc16a13_mef	5.55753
Slc16a14_mef	4.12719
Slc16a4_mef	5.50122
Slc16a5_mef	4.39035
Slc16a7_mef	5.29265
Slc16a9_mef	4.18253
Slc17a1_mef	3.30597
Slc17a2_mef	4.31799
Slc17a3_mef	3.51419
Slc17a6_mef	3.58085
Slc17a7_mef	4.40644
Slc18a1_mef	3.55156
Slc18a2_mef	4.14649
Slc18a3_mef	4.59129
Slc19a3_mef	4.29238
Slc1a1_mef	3.75412
Slc1a2_mef	4.98455
Slc1a3_mef	4.36171
Slc1a7_mef	5.55211
Slc22a14_mef	4.49231
Slc22a16_mef	5.39296
Slc22a1_mef	4.63205
Slc22a21_mef	4.37213
Slc22a2_mef	4.15621
Slc22a3_mef	3.60376
Slc22a4_mef	3.20697
Slc22a6_mef	4.08049
Slc22a7_mef	4.6351
Slc22a8_mef	4.21471
Slc22a9_mef	3.18574
Slc23a1_mef	4.10342
Slc23a3_mef	3.98239
Slc24a1_mef	2.51768
Slc24a2_mef	4.56173
Slc24a4_mef	5.27633
Slc25a18_mef	3.74877
Slc25a23_mef	3.88826
Slc25a27_mef	4.81013
Slc25a29_mef	6.16378
Slc25a31_mef	3.15538
Slc25a34_mef	5.13588
Slc25a41_mef	3.81868
Slc26a1_mef	4.40379
Slc26a2_mef	5.42236
Slc26a3_mef	3.16427
Slc26a4_mef	3.7822
Slc26a5_mef	3.44076
Slc26a7_mef	3.94905
Slc26a8_mef	5.55867
Slc27a2_mef	4.30918
Slc27a5_mef	3.53385
Slc28a3_mef	3.39102
Slc2a10_mef	5.95087
Slc2a12_mef	4.84508
Slc2a13_mef	5.79535
Slc2a2_mef	2.71398
Slc2a3_mef	4.53484
Slc2a4_mef	5.56567
Slc2a5_mef	5.46354
Slc2a6_mef	4.96936
Slc2a9_mef	4.16481
Slc30a10_mef	3.54799
Slc30a2_mef	3.82719
Slc30a8_mef	3.61505
Slc32a1_mef	5.41575
Slc34a1_mef	4.34774
Slc34a2_mef	5.29777
Slc34a3_mef	4.157
Slc35a5_mef	4.96706
Slc35d1_mef	4.96185
Slc35d3_mef	3.00118
Slc35f1_mef	3.08518
Slc35f3_mef	3.31218
Slc35f4_mef	3.41396
Slc36a2_mef	5.36019
Slc36a3_mef	5.7249
Slc37a2_mef	5.03371
Slc38a3_mef	5.63868
Slc38a5_mef	3.64245
Slc39a12_mef	2.83692
Slc39a2_mef	3.87283
Slc39a4_mef	4.00201
Slc39a5_mef	5.26551
Slc39a8_mef	4.29755
Slc3a1_mef	3.48369
Slc40a1_mef	6.26602
Slc43a2_mef	3.96008
Slc44a3_mef	3.52537
Slc44a4_mef	4.91445
Slc46a2_mef	3.15165
Slc46a3_mef	4.5339
Slc47a1_mef	2.93879
Slc4a10_mef	2.97729
Slc4a1_mef	3.30661
Slc4a3_mef	5.3289
Slc4a4_mef	6.38001
Slc4a8_mef	5.17626
Slc4a9_mef	4.07544
Slc5a10_mef	5.28974
Slc5a11_mef	5.40444
Slc5a12_mef	2.89745
Slc5a1_mef	3.15475
Slc5a3_mef	5.29581
Slc5a4a_mef	3.33927
Slc5a4b_mef	3.26442
Slc5a5_mef	4.96219
Slc5a6_mef	4.95575
Slc5a7_mef	4.94181
Slc5a8_mef	3.6471
Slc5a9_mef	3.97112
Slc6a11_mef	3.88401
Slc6a12_mef	3.74487
Slc6a13_mef	4.47646
Slc6a14_mef	2.65613
Slc6a18_mef	3.83621
Slc6a19_mef	4.63963
Slc6a1_mef	2.90279
Slc6a20_mef	3.81958
Slc6a2_mef	4.76721
Slc6a3_mef	4.48391
Slc6a4_mef	5.06977
Slc6a5$LOC677366_mef	4.23974
Slc7a10_mef	4.76438
Slc7a11_mef	4.81537
Slc7a12_mef	2.48914
Slc7a13_mef	4.65082
Slc7a14_mef	3.0973
Slc7a15_mef	3.53245
Slc7a2_mef	5.03077
Slc7a8_mef	3.19106
Slc7a9_mef	3.43696
Slc8a1_mef	3.96047
Slc8a2_mef	4.21879
Slc8a3_mef	4.60623
Slc9a2_mef	3.14292
Slc9a3_mef	3.83222
Slc9a4_mef	3.04036
Slc9a5_mef	5.17566
Slc9a8_mef	5.28911
Slc9a9_mef	3.79185
Slco1a1_mef	4.45028
Slco1a5_mef	3.8808
Slco1a6_mef	2.92483
Slco1b2_mef	3.04516
Slco1c1_mef	3.11208
Slco4c1_mef	2.72214
Slco5a1_mef	4.62916
Slco6b1_mef	2.87661
Slco6c1_mef	3.27924
Slfn10_mef	2.70157
Slfn1_mef	2.93439
Slfn3$Slfn3_mef	2.50908
Slfn4$Slfn3_mef	2.81837
Slfn5_mef	3.3275
Slfn8_mef	3.80573
Slfn9_mef	5.28779
Slfnl1_mef	5.53372
Slit1_mef	5.48267
Slitrk1_mef	2.96533
Slitrk2_mef	4.77248
Slitrk3_mef	4.27131
Slitrk4_mef	3.34912
Slitrk5_mef	4.07104
Slitrk6_mef	3.26089
Sln_mef	3.55657
Smc1b_mef	4.50604
Smcp_mef	3.47879
Smok3a_mef	3.90338
Smpd3_mef	4.40907
Smpx_mef	2.68346
Smr2_mef	4.62804
Smtnl1_mef	4.03761
Smyd1_mef	5.12663
Snai3_mef	5.17077
Snap25_mef	2.28749
Snap91_mef	4.90429
Snapc5_mef	3.08292
Snca_mef	5.47317
Sncaip_mef	3.84537
Snf1lk_mef	4.76474
Sntb1_mef	4.55504
Sntg1_mef	3.80063
Sntg2_mef	4.23495
Snx22_mef	4.93718
Snx26_mef	4.61696
Soat2_mef	4.69321
Sobp_mef	4.95661
Socs1_mef	5.59798
Sohlh1_mef	4.57188
Sorbs2_mef	5.43849
Sorcs1_mef	3.82218
Sorcs3_mef	5.32286
Sostdc1_mef	3.93761
Sox17_mef	5.03132
Sox18_mef	4.28812
Sox1_mef	4.28306
Sox30_mef	2.56406
Sox3_mef	5.12407
Sox5_mef	4.74316
Sox6_mef	4.76287
Sox7_mef	3.81795
Sox8_mef	3.6257
Sox9_mef	5.65149
Sp100_mef	3.71004
Sp110$LOC100040974_mef	4.07949
Sp4_mef	5.01698
Sp5_mef	4.55084
Sp7_mef	5.53751
Sp8_mef	2.93866
Spa17_mef	3.73783
Spaca1_mef	3.63901
Spaca3_mef	4.92196
Spaca4_mef	5.83405
Spag16_mef	3.44889
Spag1_mef	3.73693
Spag6_mef	4.34055
Spag8_mef	5.4204
Spam1_mef	2.56296
Sparcl1_mef	5.55809
Spata16_mef	4.26609
Spata17_mef	4.39328
Spata19_mef	2.69614
Spata1_mef	4.66477
Spata2L_mef	5.41907
Spata3_mef	4.81929
Spata4_mef	3.4944
Spata9_mef	5.32298
Spatc1_mef	3.31998
Spats1_mef	4.67448
Spdef_mef	4.84266
Spdyb_mef	4.82341
Speer4b$EG664804_mef	2.25541
Spef1_mef	4.82087
Spem1_mef	5.72323
Spert_mef	5.02487
Spesp1_mef	3.33046
Spg3a_mef	5.91845
Spib_mef	3.38532
Spink10_mef	3.71087
Spink12_mef	4.17056
Spink2_mef	5.69115
Spink3_mef	3.80413
Spink4_mef	5.00922
Spink5_mef	2.38248
Spink8_mef	3.93762
Spinlw1_mef	4.23658
Spint4_mef	3.81168
Spn_mef	5.55416
Spo11_mef	4.39412
Spock1_mef	3.97883
Spock3_mef	5.38761
Spon1_mef	4.1509
Spon2_mef	5.814
Spp2_mef	3.35858
Spred3_mef	6.2483
Sprn_mef	3.68318
Sprr1a_mef	4.97566
Sprr1b_mef	2.89237
Sprr2d_mef	4.57076
Sprr2f_mef	2.75255
Sprr2i_mef	3.17859
Sprr3_mef	5.51196
Spry3_mef	2.9866
Spsb4_mef	5.58549
Spt1_mef	2.78802
Spt2_mef	2.69759
Sptlc3_mef	4.4941
Spz1_mef	3.43136
Srd5a2_mef	4.59165
Srd5a2l2_mef	2.48143
Srgap1_mef	3.62005
Srgn_mef	4.89235
Srl_mef	4.75636
Srpk3_mef	3.51152
Srr_mef	6.2575
Srrp_mef	2.3229
Sry_mef	2.53592
Sstr1_mef	3.26595
Sstr2_mef	4.27346
Sstr3_mef	4.36675
Sstr4_mef	4.55796
Sstr5_mef	5.21518
St18_mef	3.26283
St3gal1_mef	5.8586
St3gal6_mef	3.85193
St6gal2_mef	2.47846
St6galnac1_mef	2.55559
St6galnac2_mef	4.26762
St6galnac3_mef	3.6892
St6galnac5_mef	3.45438
St8sia1_mef	4.00306
St8sia3_mef	4.842
St8sia4_mef	3.88252
St8sia5_mef	4.95455
St8sia6_mef	3.37524
Stab1_mef	4.81114
Stab2_mef	4.6548
Stac3_mef	4.78283
Stac_mef	4.16361
Star_mef	5.11202
Stard5_mef	5.45065
Stard7_mef	5.03601
Stard8_mef	5.2581
Stat2_mef	5.63095
Stat4_mef	3.7225
Stc1_mef	5.97789
Steap4_mef	4.70919
Stfa2l1_mef	2.35465
Stfa3_mef	2.65043
Stk22s1_mef	4.82212
Stk31_mef	2.19775
Stk32a_mef	4.46159
Stk32b_mef	4.25661
Stk32c_mef	4.23913
Stk36_mef	5.32157
Stk39_mef	6.58213
Stmn3_mef	4.49261
Stmn4_mef	5.60684
Stoml3_mef	3.80776
Ston2_mef	5.22787
Stox2_mef	5.95299
Stra6_mef	4.94731
Stra8_mef	4.97682
Strc_mef	4.45253
Strm_mef	3.41401
Stx19_mef	3.70547
Stx1b1_mef	3.9167
Stxbp5_mef	5.8354
Stxbp6_mef	4.94697
Styk1_mef	6.584
Styxl1_mef	4.73881
Sucnr1_mef	2.46823
Sult1a1_mef	4.01033
Sult1b1_mef	2.38909
Sult1c2_mef	4.18589
Sult1d1_mef	2.67092
Sult1e1_mef	3.10492
Sult2b1_mef	4.10479
Sult3a1_mef	2.63061
Sumo3_mef	3.01693
Susd3_mef	4.71888
Sv2b_mef	4.30462
Sva_mef	3.03705
Sval1_mef	2.47697
Sval2_mef	2.19161
Svop_mef	4.47105
Svs2_mef	2.43722
Svs3a_mef	3.26264
Svs4_mef	2.37965
Svs5_mef	4.62343
Svs6_mef	2.55303
Svs7_mef	2.53149
Sycn_mef	5.03323
Sycp2_mef	2.91213
Sycp3_mef	2.93477
Syn2_mef	3.64363
Syn3_mef	4.67953
Sync_mef	5.40124
Syne2_mef	3.78952
Syngr3_mef	4.76882
Syngr4_mef	5.4345
Synpo2l_mef	2.36443
Synpr_mef	2.5056
Syp_mef	4.65452
Sypl2_mef	4.94217
Syt10_mef	3.9758
Syt13_mef	6.34787
Syt16_mef	2.29951
Syt17_mef	6.04838
Syt1_mef	3.90905
Syt2_mef	4.02406
Syt3_mef	4.72264
Syt4_mef	3.53888
Syt6_mef	4.00353
Syt7_mef	4.05023
Sytl4_mef	4.68414
T2bp_mef	6.64579
T_mef	3.667
Taar1_mef	4.14561
Tac1_mef	6.18881
Tac2_mef	3.63329
Tac4_mef	3.48839
Tacr1_mef	5.00911
Tacr3_mef	4.18349
Tacstd1_mef	4.4268
Tacstd2_mef	2.6021
Taf15_mef	4.5431
Taf7l_mef	3.52153
Taf9b_mef	5.80529
Tagln3_mef	5.12549
Tal1_mef	3.5647
Tal2_mef	3.94602
Tap1_mef	5.15159
Tap2_mef	5.55952
Tapbpl_mef	5.6538
Tas1r1_mef	5.48013
Tas1r2_mef	5.65734
Tas2r105_mef	2.51542
Tas2r108_mef	4.82059
Tas2r119_mef	3.6463
Tat_mef	4.7569
Tbc1d1$LOC100046817_mef	5.89799
Tbc1d10c_mef	4.20125
Tbc1d14$LOC100044325_mef	5.64405
Tbc1d21_mef	2.96367
Tbc1d4_mef	5.28531
Tbc1d9_mef	6.05513
Tbr1_mef	2.48195
Tbx19_mef	5.07175
Tbx20_mef	3.90502
Tbx21_mef	3.48509
Tbx22_mef	2.66925
Tbx2_mef	3.75884
Tbx4_mef	6.50743
Tbx5_mef	5.52995
Tbx6_mef	4.02712
Tbxas1_mef	5.54978
Tcam1_mef	4.45103
Tcap_mef	5.26879
Tcba1_mef	2.38725
Tceal3_mef	5.72106
Tcerg1l_mef	4.5873
Tcf1_mef	4.02747
Tcf21_mef	4.13788
Tcf23_mef	3.63223
Tcf2_mef	4.61512
Tcfap2b_mef	4.54617
Tcfap2d_mef	3.71241
Tcfap2e_mef	3.52386
Tcfcp2l1_mef	3.87418
Tcfec_mef	3.70008
Tchhl1_mef	3.2939
Tcl1_mef	3.43527
Tcstv1_mef	2.35063
Tcstv3_mef	2.57565
Tcte1_mef	4.13924
Tcte2_mef	3.14808
Tctex1d1_mef	2.49263
Tdh_mef	5.1174
Tdo2_mef	3.03917
Tdpoz1_mef	3.04218
Tdrd1_mef	3.95179
Tecta_mef	4.43683
Tectb_mef	3.4066
Tek_mef	3.69215
Tekt1_mef	4.54135
Tekt2_mef	4.54592
Tekt3_mef	4.44697
Tekt4_mef	5.12206
Tekt5_mef	3.75046
Tert_mef	4.2749
Tesp1_mef	4.27461
Tesp2_mef	4.20919
Tessp2_mef	4.52374
Tex101_mef	3.72194
Tex11_mef	2.80449
Tex12_mef	3.60821
Tex13_mef	3.36795
Tex14_mef	4.91432
Tex16_mef	2.98239
Tex18_mef	2.44976
Tex19_mef	4.82609
Tex22_mef	3.93197
Tex24_mef	2.85907
Tff2_mef	4.82546
Tff3_mef	4.6635
Tg_mef	4.626
Tgifx1_mef	2.6699
Tgm5_mef	4.44523
Tgm6_mef	4.11487
Th_mef	4.94161
Thbs4_mef	4.87207
Theg_mef	4.43058
Them5_mef	3.12713
Thpo_mef	4.59914
Thrb_mef	3.94205
Thrsp_mef	5.32486
Thsd1_mef	5.4213
Thsd4_mef	4.28669
Thsd7b_mef	4.50666
Tiaf2_mef	5.28642
Tiam2_mef	5.7653
Tie1_mef	3.44213
Tigd5_mef	5.067
Timd2_mef	4.33331
Timd4_mef	3.19235
Timp4_mef	4.52906
Tinag_mef	3.56487
Titf1_mef	4.43121
Tjp3_mef	4.20586
Tktl1_mef	3.68923
Tktl2_mef	3.59858
Tle2_mef	5.68949
Tll2_mef	3.13982
Tlm_mef	3.88789
Tlr12_mef	5.19191
Tlr13_mef	4.1424
Tlr1_mef	3.35257
Tlr2_mef	5.95078
Tlr3_mef	3.56436
Tlr4_mef	5.67624
Tlr5_mef	5.24693
Tlr6_mef	5.52895
Tlr7_mef	4.10273
Tlr8_mef	5.01414
Tlx1_mef	4.84544
Tm4sf20_mef	3.1537
Tm4sf4_mef	5.45319
Tm4sf5_mef	4.29338
Tm6sf2_mef	4.04415
Tm7sf4_mef	4.42349
Tmc1_mef	3.62757
Tmc2_mef	4.02334
Tmc5_mef	3.77093
Tmco4_mef	5.63903
Tmco5_mef	3.37443
Tmem100_mef	3.96702
Tmem103_mef	5.25211
Tmem104_mef	3.66992
Tmem108$LOC100045503_mef	4.40763
Tmem10_mef	4.56664
Tmem116_mef	5.55542
Tmem117_mef	5.718
Tmem118_mef	5.20009
Tmem125_mef	4.15198
Tmem130_mef	3.42567
Tmem132e_mef	4.18706
Tmem139_mef	4.25217
Tmem140_mef	4.73358
Tmem142b_mef	6.12666
Tmem154_mef	3.83029
Tmem162_mef	4.0591
Tmem166_mef	6.86049
Tmem169_mef	3.45941
Tmem16c_mef	6.00303
Tmem16d_mef	3.11034
Tmem16j_mef	3.20566
Tmem174_mef	3.60668
Tmem178_mef	3.24289
Tmem17_mef	3.89255
Tmem182_mef	3.10639
Tmem184a_mef	4.62463
Tmem25_mef	5.11057
Tmem26_mef	3.13277
Tmem27_mef	2.29461
Tmem28_mef	3.22334
Tmem35_mef	5.37224
Tmem38a_mef	5.91908
Tmem44_mef	5.04687
Tmem45b_mef	3.26244
Tmem46_mef	3.60321
Tmem54_mef	3.97179
Tmem56_mef	2.88272
Tmem59_mef	2.641
Tmem63c_mef	4.01887
Tmem67_mef	4.20042
Tmem71_mef	3.24052
Tmem74_mef	4.50354
Tmem82_mef	4.50233
Tmem86b_mef	3.52854
Tmem8_mef	4.59751
Tmem90a_mef	5.04961
Tmem91_mef	4.33334
Tmhs_mef	3.63027
Tmie_mef	4.40805
Tmigd1_mef	2.80615
Tmod2$LOC100048637_mef	3.31404
Tmod4_mef	3.57695
Tmprss11a_mef	2.45167
Tmprss11d_mef	2.4731
Tmprss11e_mef	2.47971
Tmprss11f_mef	2.53763
Tmprss13_mef	3.8955
Tmprss2_mef	4.10691
Tmprss3_mef	4.78936
Tmprss4_mef	5.23998
Tmtc1_mef	3.93762
Tmtc2_mef	5.33986
Tnf_mef	5.53018
Tnfaip8l2_mef	4.86364
Tnfrsf10b_mef	5.48954
Tnfrsf11a_mef	5.0278
Tnfrsf13b_mef	3.3504
Tnfrsf13c_mef	4.46626
Tnfrsf14_mef	4.78203
Tnfrsf17_mef	3.97823
Tnfrsf18_mef	4.55743
Tnfrsf19_mef	4.49573
Tnfrsf25_mef	4.47583
Tnfrsf8_mef	4.52686
Tnfrsf9_mef	4.63974
Tnfsf10_mef	3.92242
Tnfsf13b_mef	3.48692
Tnfsf14_mef	3.89534
Tnfsf4_mef	4.59021
Tnfsf8_mef	4.55733
Tnk1_mef	4.41445
Tnnc1_mef	6.13208
Tnnc2_mef	3.92297
Tnni1_mef	5.78301
Tnni2_mef	4.01807
Tnni3_mef	4.16885
Tnni3k_mef	4.70958
Tnnt2_mef	5.22593
Tnnt3_mef	3.53273
Tnp1_mef	3.05646
Tns4_mef	4.51219
Tnxb_mef	4.17176
Tor3a$LOC100047963_mef	5.76944
Tox2_mef	4.55557
Tox3_mef	3.15511
Tpbpa_mef	2.73305
Tpbpb_mef	3.08863
Tpcn2_mef	5.8107
Tph1_mef	3.52378
Tpo_mef	4.77008
Tppp_mef	2.38445
Tpsab1_mef	4.28463
Tpsb2_mef	4.22652
Tpsg1_mef	4.77922
Tpte_mef	5.50025
Traf1_mef	4.21763
Traf3ip3_mef	4.06853
Traf5_mef	5.78731
Traf6_mef	5.54762
Trap1a_mef	3.25946
Trat1_mef	3.18454
Treh_mef	3.18605
Trem1_mef	4.41636
Trem3_mef	4.48275
Treml1_mef	5.76518
Treml2$LOC100047904_mef	3.65259
Treml4_mef	2.60645
Trex2_mef	5.51828
Trf_mef	4.86649
Trhde_mef	2.16654
Trhr2_mef	5.09547
Trhr_mef	2.84058
Trim10_mef	4.23504
Trim14_mef	2.90781
Trim29_mef	5.24382
Trim30$AI451617_mef	3.96951
Trim31_mef	3.21023
Trim36_mef	5.54751
Trim42_mef	3.1973
Trim54_mef	4.80574
Trim60$Trim60_mef	5.09248
Trim60_mef	5.19285
Trim62_mef	4.89724
Trim63_mef	2.9722
Trim65_mef	4.89036
Trim66_mef	4.0591
Trim69_mef	3.59656
Trim6_mef	3.87692
Trim71_mef	3.89719
Trim75_mef	2.83972
Trim7_mef	4.61201
Trim9_mef	4.07181
Triml1_mef	2.77787
Trmt12_mef	3.66465
Trp63_mef	3.69281
Trp73_mef	4.6972
Trpa1_mef	4.54652
Trpc2$LOC100044905_mef	5.3094
Trpc3_mef	4.65797
Trpc4_mef	4.82186
Trpc5_mef	2.94955
Trpc6_mef	2.56902
Trpd52l3_mef	5.36938
Trpm1_mef	4.02616
Trpm2_mef	5.71397
Trpm3_mef	3.00076
Trpm5_mef	4.14049
Trpm6_mef	5.05132
Trpm8_mef	2.37808
Trpv1_mef	2.76616
Trpv6_mef	5.01259
Tsga10_mef	5.6322
Tsga13_mef	3.16795
Tshb_mef	4.00205
Tshr_mef	3.26681
Tshz2_mef	4.78993
Tshz3_mef	6.70654
Tsku_mef	6.14229
Tsnaxip1_mef	4.26769
Tspan10_mef	4.60612
Tspan11_mef	5.68222
Tspan1_mef	4.91609
Tspan33_mef	4.57617
Tspan8_mef	4.02285
Tspyl3_mef	5.51288
Tspyl5_mef	4.41916
Tssk1_mef	4.94596
Tssk2_mef	3.75696
Tssk3_mef	3.90743
Tssk4_mef	3.60949
Tssk5_mef	5.7861
Tssk6_mef	4.69871
Tsx_mef	3.73027
Ttc16_mef	3.89592
Ttc21a_mef	4.74756
Ttc22_mef	4.61672
Ttc25_mef	3.16641
Ttc29_mef	2.4664
Ttc7_mef	5.56269
Ttc9b_mef	5.00131
Ttll10_mef	4.00641
Ttll11_mef	6.41505
Ttll13_mef	3.46236
Ttll3_mef	4.48712
Ttll9_mef	5.08678
Ttn_mef	3.65462
Ttyh1$Taf1_mef	3.92385
Tub_mef	3.89704
Tuba8_mef	5.60278
Tubb1_mef	4.53351
Tubb4_mef	5.48247
Tube1_mef	4.59432
Tulp1_mef	4.90952
Tulp2_mef	3.01972
Tusc5_mef	4.12599
Txk_mef	3.26962
Txlnb_mef	4.80947
Txndc2_mef	5.05176
Txndc3_mef	3.0216
Txndc8_mef	4.77618
Txnl6_mef	5.13759
Tyki_mef	3.99395
Tyms_mef	3.42413
Tyr_mef	3.09056
Tyrobp_mef	4.97216
Tyrp1_mef	3.09245
Ubash3a_mef	4.52222
Ubd_mef	3.0873
Ube2l6_mef	3.66987
Ube2u_mef	3.28986
Ubl4b_mef	3.83804
Ubqln3_mef	2.47927
Ubqlnl_mef	4.52994
Ubxd3_mef	4.46213
